key,country,num_nodes,num_edges,ave_deg,density,ave_clust,ave_dist,diameter,links_supported,info_total,info_total_friend_only,info_expostIC,info_SP,comp_total,comp_supp,comp_trans,comp_by_three
39,Indonesia,16,61,7.625,0.5083333333333333,0.8058365245865245,1.5833333333333333,3,0.9836065573770492,0.9083333333333333,0.9,0.8333333333333334,0.6666666666666666,0.9,0.5,0.3333333333333333,0.0
40,Indonesia,12,32,5.333333333333333,0.48484848484848486,0.7162698412698413,1.621212121212121,3,0.9375,0.8939393939393939,0.8636363636363636,0.6818181818181818,0.5757575757575758,0.8636363636363636,0.45454545454545453,0.22727272727272727,0.0
41,Indonesia,23,86,7.478260869565218,0.33992094861660077,0.6808879526270831,1.9328063241106719,4,0.9883720930232558,0.7509881422924901,0.7470355731225297,0.7193675889328063,,0.7470355731225297,0.3359683794466403,0.383399209486166,0.0
42,Indonesia,27,80,5.925925925925926,0.22792022792022792,0.6987493987493987,2.264957264957265,5,0.9375,0.6068376068376068,0.5925925925925926,0.5156695156695157,,0.5925925925925926,0.21367521367521367,0.301994301994302,0.0
43,Indonesia,19,75,7.894736842105263,0.43859649122807015,0.7434331750121224,1.736842105263158,4,0.9866666666666667,0.8421052631578947,0.8362573099415205,0.7894736842105263,0.6081871345029239,0.8362573099415205,0.4327485380116959,0.3567251461988304,0.0
44,Indonesia,56,221,7.892857142857143,0.1435064935064935,0.7290244996293206,2.6623376623376624,5,0.9819004524886877,0.43246753246753245,0.42987012987012985,0.4155844155844156,,0.42987012987012985,0.1409090909090909,0.2746753246753247,0.0
45,Indonesia,29,79,5.448275862068965,0.19458128078817735,0.7171326757533654,2.354679802955665,5,0.9493670886075949,0.5738916256157636,0.5640394088669951,0.5,,0.5640394088669951,0.18472906403940886,0.31527093596059114,0.0
46,Indonesia,17,59,6.9411764705882355,0.4338235294117647,0.6816007521889874,1.6985294117647058,3,0.9491525423728814,0.8676470588235294,0.8455882352941176,0.6691176470588235,0.5955882352941176,0.8455882352941176,0.4117647058823529,0.25735294117647056,0.0
47,Indonesia,42,230,10.952380952380953,0.26713124274099886,0.6849011438297152,2.2206736353077816,6,0.9869565217391304,0.6631823461091754,0.6596980255516841,0.6399535423925667,,0.6596980255516841,0.26364692218350755,0.37630662020905925,0.0
48,Indonesia,38,119,6.2631578947368425,0.16927453769559034,0.68443004364057,2.4950213371266003,5,0.957983193277311,0.5007112375533428,0.49359886201991465,0.45092460881934565,,0.49359886201991465,0.16216216216216217,0.2887624466571835,0.0
49,Indonesia,22,109,9.909090909090908,0.47186147186147187,0.8093576944055413,1.5844155844155845,3,0.9908256880733946,0.9437229437229437,0.9393939393939394,0.9047619047619048,,0.9393939393939394,0.4675324675324675,0.43722943722943725,0.0
50,Indonesia,33,132,8.0,0.25,0.7766567558011408,2.1231060606060606,4,0.9848484848484849,0.6515151515151515,0.6477272727272727,0.6174242424242424,,0.6477272727272727,0.24621212121212122,0.3712121212121212,0.0
51,Indonesia,36,148,8.222222222222221,0.23492063492063492,0.7458235494677703,2.1507936507936507,5,0.9864864864864865,0.7031746031746032,0.7,0.665079365079365,,0.7,0.23174603174603176,0.43333333333333335,0.0
52,Indonesia,45,166,7.377777777777778,0.16767676767676767,0.7225408578349755,2.526262626262626,7,0.9819277108433735,0.5080808080808081,0.5050505050505051,0.494949494949495,,0.5050505050505051,0.16464646464646465,0.3303030303030303,0.0
53,Indonesia,28,93,6.642857142857143,0.24603174603174602,0.7267148526077097,2.2063492063492065,5,0.967741935483871,0.6402116402116402,0.6322751322751323,0.5608465608465608,,0.6322751322751323,0.23809523809523808,0.32275132275132273,0.0
54,Indonesia,14,35,5.0,0.38461538461538464,0.621031746031746,1.7582417582417582,3,0.8857142857142857,0.8571428571428571,0.8131868131868132,0.4945054945054945,0.5054945054945055,0.8131868131868132,0.34065934065934067,0.15384615384615385,0.0
55,Indonesia,40,106,5.3,0.1358974358974359,0.7892026029526029,2.801282051282051,6,0.9811320754716981,0.38846153846153847,0.3858974358974359,0.3730769230769231,,0.3858974358974359,0.13333333333333333,0.23974358974358975,0.0
56,Indonesia,10,24,4.8,0.5333333333333333,0.625,1.511111111111111,3,0.875,0.9555555555555556,0.8888888888888888,0.4666666666666667,0.6444444444444445,0.8888888888888888,0.4666666666666667,0.0,0.0
57,Indonesia,42,163,7.761904761904762,0.18931475029036005,0.7414647648614919,2.5342624854819977,5,0.9754601226993865,0.4738675958188153,0.4692218350754936,0.429732868757259,,0.4692218350754936,0.18466898954703834,0.2450638792102207,0.0
58,Indonesia,25,118,9.44,0.3933333333333333,0.676096524390642,1.74,3,0.9745762711864406,0.8666666666666667,0.8566666666666667,0.75,,0.8566666666666667,0.38333333333333336,0.36666666666666664,0.0
59,Indonesia,8,28,7.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0
60,Indonesia,62,211,6.806451612903226,0.1115811739820201,0.6637434250337476,2.9185616076150187,6,0.966824644549763,0.3532522474881015,0.34955050237969326,0.3268112109994712,,0.34955050237969326,0.10787942887361185,0.21893178212585934,0.0
61,Indonesia,45,140,6.222222222222222,0.1414141414141414,0.6327228327228327,2.7707070707070707,7,0.9428571428571428,0.4383838383838384,0.4303030303030303,0.38686868686868686,,0.4303030303030303,0.13333333333333333,0.25353535353535356,0.0
62,Indonesia,14,36,5.142857142857143,0.3956043956043956,0.8180839002267574,1.7472527472527473,3,0.9722222222222222,0.8571428571428571,0.8461538461538461,0.7692307692307693,0.5494505494505495,0.8461538461538461,0.38461538461538464,0.38461538461538464,0.0
63,Indonesia,34,159,9.352941176470589,0.28342245989304815,0.7564187719441771,2.001782531194296,4,1.0,0.7450980392156863,0.7450980392156863,0.7450980392156863,,0.7450980392156863,0.28342245989304815,0.46167557932263814,0.0
64,Indonesia,36,105,5.833333333333333,0.16666666666666666,0.5749943729110396,2.3634920634920635,5,0.9428571428571428,0.5873015873015873,0.5777777777777777,0.5158730158730159,,0.5777777777777777,0.15714285714285714,0.35873015873015873,0.0
65,Indonesia,32,86,5.375,0.17338709677419356,0.6753749905065695,2.504032258064516,6,0.9302325581395349,0.5887096774193549,0.5766129032258065,0.5120967741935484,,0.5766129032258065,0.16129032258064516,0.35080645161290325,0.0
66,Indonesia,16,61,7.625,0.5083333333333333,0.7322330447330447,1.6166666666666667,4,0.9836065573770492,0.8833333333333333,0.875,0.825,0.6,0.875,0.5,0.325,0.0
67,Indonesia,10,20,4.0,0.4444444444444444,0.545952380952381,1.6444444444444444,3,0.9,0.9111111111111111,0.8666666666666667,0.6222222222222222,0.6444444444444445,0.8666666666666667,0.4,0.2222222222222222,0.0
68,Indonesia,32,84,5.25,0.1693548387096774,0.6993135336885337,2.566532258064516,5,0.9285714285714286,0.4778225806451613,0.4657258064516129,0.3850806451612903,,0.4657258064516129,0.15725806451612903,0.22782258064516128,0.0
69,Indonesia,25,95,7.6,0.31666666666666665,0.5695024975024975,2.23,7,0.9473684210526315,0.6866666666666666,0.67,0.6033333333333334,,0.67,0.3,0.30333333333333334,0.0
70,Indonesia,35,94,5.371428571428571,0.15798319327731092,0.7626240426240426,2.6336134453781512,6,0.9574468085106383,0.45714285714285713,0.4504201680672269,0.4,,0.4504201680672269,0.15126050420168066,0.24873949579831933,0.0
71,Indonesia,21,66,6.285714285714286,0.3142857142857143,0.7466102680388395,1.980952380952381,4,0.9696969696969697,0.7238095238095238,0.7142857142857143,0.6333333333333333,,0.7142857142857143,0.3047619047619048,0.32857142857142857,0.0
72,Indonesia,28,74,5.285714285714286,0.19576719576719576,0.6206305599162742,2.664021164021164,7,0.918918918918919,0.4973544973544973,0.48148148148148145,0.3888888888888889,,0.48148148148148145,0.17989417989417988,0.20899470899470898,0.0
73,Indonesia,17,48,5.647058823529412,0.35294117647058826,0.733462615815557,1.8014705882352942,3,0.9375,0.8455882352941176,0.8235294117647058,0.6323529411764706,0.5955882352941176,0.8235294117647058,0.33088235294117646,0.3014705882352941,0.0
74,Indonesia,19,54,5.684210526315789,0.3157894736842105,0.7060074428495481,1.9941520467836258,4,0.9444444444444444,0.7309941520467836,0.7134502923976608,0.6081871345029239,0.42105263157894735,0.7134502923976608,0.2982456140350877,0.30994152046783624,0.0
75,Indonesia,21,54,5.142857142857143,0.2571428571428571,0.6840702947845805,1.9714285714285715,3,0.9444444444444444,0.7714285714285715,0.7571428571428571,0.6761904761904762,,0.7571428571428571,0.24285714285714285,0.43333333333333335,0.0
76,Indonesia,30,79,5.266666666666667,0.18160919540229886,0.6804545454545454,3.0873563218390805,7,0.9367088607594937,0.4482758620689655,0.4367816091954023,0.36551724137931035,,0.4367816091954023,0.17011494252873563,0.19540229885057472,0.0
77,Indonesia,24,66,5.5,0.2391304347826087,0.6490440115440116,2.25,4,0.9242424242424242,0.6123188405797102,0.5942028985507246,0.4782608695652174,,0.5942028985507246,0.2210144927536232,0.2572463768115942,0.0
78,Indonesia,23,60,5.217391304347826,0.23715415019762845,0.672912353347136,2.4150197628458496,5,0.95,0.6007905138339921,0.5889328063241107,0.5296442687747036,,0.5889328063241107,0.22529644268774704,0.30434782608695654,0.0
79,Indonesia,28,63,4.5,0.16666666666666666,0.6697227375798805,2.4788359788359786,5,0.9047619047619048,0.5158730158730159,0.5,0.3835978835978836,,0.5,0.15079365079365079,0.2328042328042328,0.0
80,Indonesia,14,46,6.571428571428571,0.5054945054945055,0.8222222222222222,1.5824175824175823,3,0.9782608695652174,0.9120879120879121,0.9010989010989011,0.8131868131868132,0.5934065934065934,0.9010989010989011,0.4945054945054945,0.31868131868131866,0.0
81,Indonesia,28,75,5.357142857142857,0.1984126984126984,0.7190270047412904,2.828042328042328,7,0.96,0.455026455026455,0.4470899470899471,0.41534391534391535,,0.4470899470899471,0.19047619047619047,0.22486772486772486,0.0
82,Indonesia,23,68,5.913043478260869,0.26877470355731226,0.8332971376449637,2.0632411067193677,4,1.0,0.7312252964426877,0.7312252964426877,0.7312252964426877,,0.7312252964426877,0.26877470355731226,0.4624505928853755,0.0
83,Indonesia,12,32,5.333333333333333,0.48484848484848486,0.5833333333333334,1.606060606060606,3,0.875,0.9090909090909091,0.8484848484848485,0.42424242424242425,0.48484848484848486,0.8484848484848485,0.42424242424242425,0.0,0.0
84,Indonesia,54,186,6.888888888888889,0.129979035639413,0.676478481760522,2.7358490566037736,7,0.9623655913978495,0.4444444444444444,0.4395527603074773,0.403214535290007,,0.4395527603074773,0.12508735150244585,0.2781271837875611,0.0
85,Indonesia,20,64,6.4,0.3368421052631579,0.7488461538461538,1.8736842105263158,3,0.96875,0.7894736842105263,0.7789473684210526,0.6894736842105263,0.4789473684210526,0.7789473684210526,0.3263157894736842,0.3631578947368421,0.0
86,Indonesia,30,102,6.8,0.23448275862068965,0.741036186036186,2.206896551724138,5,0.9803921568627451,0.6229885057471264,0.6183908045977011,0.5862068965517241,,0.6183908045977011,0.22988505747126436,0.3563218390804598,0.0
87,Indonesia,26,70,5.384615384615385,0.2153846153846154,0.7784083437929592,2.4215384615384616,5,0.9714285714285714,0.5876923076923077,0.5815384615384616,0.5446153846153846,,0.5815384615384616,0.20923076923076922,0.3353846153846154,0.0
88,Indonesia,12,50,8.333333333333334,0.7575757575757576,0.8847522847522847,1.2424242424242424,2,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.7575757575757576,0.24242424242424243,0.0
89,Indonesia,17,61,7.176470588235294,0.4485294117647059,0.7793820558526441,1.5955882352941178,3,1.0,0.9558823529411765,0.9558823529411765,0.9558823529411765,0.625,0.9558823529411765,0.4485294117647059,0.5073529411764706,0.0
90,Indonesia,39,239,12.256410256410257,0.3225371120107962,0.7724995861397386,1.8987854251012146,3,1.0,0.7786774628879892,0.7786774628879892,0.7786774628879892,,0.7786774628879892,0.3225371120107962,0.45614035087719296,0.0
91,Indonesia,29,150,10.344827586206897,0.3694581280788177,0.7034562432929039,1.7857142857142858,4,0.9866666666666667,0.8522167487684729,0.8472906403940886,0.7906403940886699,,0.8472906403940886,0.3645320197044335,0.42610837438423643,0.0
92,Indonesia,11,32,5.818181818181818,0.5818181818181818,0.7337662337662337,1.4727272727272727,3,0.9375,0.9454545454545454,0.9090909090909091,0.6545454545454545,0.5454545454545454,0.9090909090909091,0.5454545454545454,0.10909090909090909,0.0
93,Indonesia,24,62,5.166666666666667,0.2246376811594203,0.8550895863395863,2.1739130434782608,3,1.0,0.6014492753623188,0.6014492753623188,0.6014492753623188,,0.6014492753623188,0.2246376811594203,0.37681159420289856,0.0
94,Indonesia,13,40,6.153846153846154,0.5128205128205128,0.629059829059829,1.5512820512820513,3,0.9,0.9358974358974359,0.8846153846153846,0.46153846153846156,0.6025641025641025,0.8846153846153846,0.46153846153846156,0.0,0.0
95,Indonesia,10,38,7.6,0.8444444444444444,0.961111111111111,1.1555555555555554,2,1.0,1.0,1.0,1.0,0.8,1.0,0.8444444444444444,0.15555555555555556,0.0
96,Indonesia,41,100,4.878048780487805,0.12195121951219512,0.6644476120085876,3.3719512195121952,7,0.95,0.32195121951219513,0.31585365853658537,0.2914634146341463,,0.31585365853658537,0.11585365853658537,0.17560975609756097,0.0
97,Indonesia,24,78,6.5,0.2826086956521739,0.7206686831686832,2.130434782608696,4,0.9615384615384616,0.6666666666666666,0.6557971014492754,0.6086956521739131,,0.6557971014492754,0.2717391304347826,0.33695652173913043,0.0
98,Indonesia,43,225,10.465116279069768,0.24916943521594684,0.7073959514102167,2.0376522702104096,5,0.9866666666666667,0.7641196013289037,0.760797342192691,0.7342192691029901,,0.760797342192691,0.24584717607973422,0.4883720930232558,0.0
99,Indonesia,10,15,3.0,0.3333333333333333,0.5971428571428572,1.8888888888888888,4,0.8666666666666667,0.8,0.7555555555555555,0.5333333333333333,0.5111111111111111,0.7555555555555555,0.28888888888888886,0.24444444444444444,0.0
100,Indonesia,44,105,4.7727272727272725,0.1109936575052854,0.6787764003673095,3.2896405919661733,8,0.9142857142857143,0.3181818181818182,0.3086680761099366,0.2452431289640592,,0.3086680761099366,0.1014799154334038,0.14376321353065538,0.0
101,Indonesia,16,37,4.625,0.30833333333333335,0.8303571428571429,1.9333333333333333,3,0.972972972972973,0.7583333333333333,0.75,0.7,0.45,0.75,0.3,0.4,0.0
102,Indonesia,33,98,5.9393939393939394,0.1856060606060606,0.7116358389085662,2.871212121212121,6,0.9591836734693877,0.4318181818181818,0.42424242424242425,0.36742424242424243,,0.42424242424242425,0.17803030303030304,0.1893939393939394,0.0
103,Indonesia,10,21,4.2,0.4666666666666667,0.8628571428571428,1.6666666666666667,3,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.4666666666666667,0.4,0.0
104,Indonesia,13,38,5.846153846153846,0.48717948717948717,0.8937728937728937,1.5897435897435896,3,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6410256410256411,0.9230769230769231,0.48717948717948717,0.4358974358974359,0.0
105,Indonesia,16,48,6.0,0.4,0.7661300505050505,1.7416666666666667,3,0.9583333333333334,0.8583333333333333,0.8416666666666667,0.7083333333333334,0.5416666666666666,0.8416666666666667,0.38333333333333336,0.325,0.0
106,Indonesia,17,46,5.411764705882353,0.3382352941176471,0.6137254901960785,1.9411764705882353,4,0.8913043478260869,0.7573529411764706,0.7205882352941176,0.47058823529411764,0.4338235294117647,0.7205882352941176,0.3014705882352941,0.16911764705882354,0.0
107,Indonesia,14,38,5.428571428571429,0.4175824175824176,0.826530612244898,1.978021978021978,4,0.9473684210526315,0.6703296703296703,0.6483516483516484,0.46153846153846156,0.3956043956043956,0.6483516483516484,0.3956043956043956,0.06593406593406594,0.0
108,Indonesia,59,271,9.186440677966102,0.15838690824079485,0.8036639165735858,2.5943892460549387,6,0.985239852398524,0.43950905902980714,0.43717124488603154,0.42255990648743424,,0.43717124488603154,0.15604909409701928,0.26651081239041496,0.0
109,Indonesia,43,247,11.488372093023257,0.27353266888150607,0.8291811352865299,2.083056478405316,4,0.9959514170040485,0.6500553709856035,0.6489479512735327,0.6312292358803987,,0.6489479512735327,0.2724252491694352,0.3588039867109635,0.0
110,Indonesia,82,562,13.707317073170731,0.1692261367058115,0.778268697697206,2.5371875940981634,7,0.9893238434163701,0.47244805781391147,0.4706413730803975,0.44595001505570614,,0.4706413730803975,0.1674194519722975,0.2785305630834086,0.0
111,Indonesia,35,168,9.6,0.2823529411764706,0.7951667566793617,2.176470588235294,4,0.9880952380952381,0.5899159663865546,0.5865546218487395,0.5327731092436975,,0.5865546218487395,0.27899159663865547,0.253781512605042,0.0
112,Indonesia,69,279,8.08695652173913,0.11892583120204604,0.8110940825774585,2.779624893435635,6,0.989247311827957,0.3316283034953112,0.33034953111679455,0.31798806479113384,,0.33034953111679455,0.11764705882352941,0.20034100596760443,0.0
113,Indonesia,68,484,14.235294117647058,0.21246707638279191,0.8587967354206466,2.1369622475856014,5,0.9958677685950413,0.6913959613696224,0.6905179982440738,0.6812993854258121,,0.6905179982440738,0.2115891132572432,0.4697102721685689,0.0
114,Indonesia,35,83,4.742857142857143,0.13949579831932774,0.6212533498247783,2.7176470588235295,7,0.927710843373494,0.42521008403361343,0.4151260504201681,0.37142857142857144,,0.4151260504201681,0.12941176470588237,0.24201680672268908,0.0
115,Indonesia,13,36,5.538461538461538,0.46153846153846156,0.8131868131868132,1.641025641025641,3,0.9722222222222222,0.8974358974358975,0.8846153846153846,0.7948717948717948,0.5641025641025641,0.8846153846153846,0.44871794871794873,0.34615384615384615,0.0
116,Indonesia,32,139,8.6875,0.28024193548387094,0.7463839979464979,2.1733870967741935,4,0.9784172661870504,0.6391129032258065,0.6330645161290323,0.5665322580645161,,0.6330645161290323,0.27419354838709675,0.2923387096774194,0.0
117,Indonesia,16,29,3.625,0.24166666666666667,0.79375,2.55,5,0.9655172413793104,0.49166666666666664,0.48333333333333334,0.4083333333333333,0.275,0.48333333333333334,0.23333333333333334,0.175,0.0
118,Indonesia,24,74,6.166666666666667,0.26811594202898553,0.7190867003367004,2.1630434782608696,4,0.9594594594594594,0.6413043478260869,0.6304347826086957,0.5398550724637681,,0.6304347826086957,0.2572463768115942,0.2826086956521739,0.0
119,Indonesia,17,42,4.9411764705882355,0.3088235294117647,0.5187972158560393,2.0294117647058822,4,0.8809523809523809,0.7058823529411765,0.6691176470588235,0.4852941176470588,0.4485294117647059,0.6691176470588235,0.27205882352941174,0.21323529411764705,0.0
120,Indonesia,32,136,8.5,0.27419354838709675,0.6477335266857326,2.1129032258064515,5,0.9705882352941176,0.6955645161290323,0.6875,0.6451612903225806,,0.6875,0.2661290322580645,0.3790322580645161,0.0
121,Indonesia,12,20,3.3333333333333335,0.30303030303030304,0.6916666666666668,2.3636363636363638,5,0.9,0.6060606060606061,0.5757575757575758,0.4393939393939394,0.3484848484848485,0.5757575757575758,0.2727272727272727,0.16666666666666666,0.0
122,Indonesia,52,148,5.6923076923076925,0.11161387631975868,0.6519205216603408,3.0361990950226243,8,0.9459459459459459,0.3838612368024133,0.3778280542986425,0.3469079939668175,,0.3778280542986425,0.10558069381598793,0.24132730015082957,0.0
123,Indonesia,11,27,4.909090909090909,0.4909090909090909,0.922077922077922,1.5818181818181818,3,1.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.6,0.9272727272727272,0.4909090909090909,0.43636363636363634,0.0
124,Indonesia,14,32,4.571428571428571,0.3516483516483517,0.7632653061224489,1.8021978021978022,3,0.9375,0.8461538461538461,0.8241758241758241,0.6593406593406593,0.5494505494505495,0.8241758241758241,0.32967032967032966,0.32967032967032966,0.0
125,Indonesia,20,36,3.6,0.18947368421052632,0.4407792207792208,2.294736842105263,5,0.8055555555555556,0.6052631578947368,0.5684210526315789,0.34210526315789475,0.35789473684210527,0.5684210526315789,0.15263157894736842,0.18947368421052632,0.0
126,Indonesia,38,70,3.6842105263157894,0.09957325746799431,0.6154135338345865,3.386913229018492,7,0.9285714285714286,0.2844950213371266,0.2773826458036984,0.2532005689900427,,0.2773826458036984,0.09246088193456614,0.16073968705547653,0.0
127,Indonesia,9,26,5.777777777777778,0.7222222222222222,0.9206349206349207,1.2777777777777777,2,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.7222222222222222,0.2777777777777778,0.0
128,Indonesia,17,33,3.8823529411764706,0.2426470588235294,0.5506535947712418,2.5588235294117645,6,0.8181818181818182,0.5661764705882353,0.5220588235294118,0.2867647058823529,0.34558823529411764,0.5220588235294118,0.19852941176470587,0.08823529411764706,0.0
129,Indonesia,11,34,6.181818181818182,0.6181818181818182,0.8427128427128426,1.4181818181818182,3,1.0,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.6727272727272727,0.9636363636363636,0.6181818181818182,0.34545454545454546,0.0
130,Indonesia,12,35,5.833333333333333,0.5303030303030303,0.8569444444444444,1.5151515151515151,3,0.9714285714285714,0.9545454545454546,0.9393939393939394,0.8333333333333334,0.696969696969697,0.9393939393939394,0.5151515151515151,0.3181818181818182,0.0
131,Indonesia,9,31,6.888888888888889,0.8611111111111112,0.9404761904761904,1.1388888888888888,2,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.8611111111111112,0.1388888888888889,0.0
132,Indonesia,9,11,2.4444444444444446,0.3055555555555556,0.25555555555555554,2.0833333333333335,4,0.5454545454545454,0.6944444444444444,0.5555555555555556,0.16666666666666666,0.3611111111111111,0.5555555555555556,0.16666666666666666,0.0,0.0
133,Indonesia,20,66,6.6,0.3473684210526316,0.7260209235209236,1.8894736842105264,3,1.0,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.47368421052631576,0.7631578947368421,0.3473684210526316,0.41578947368421054,0.0
134,Indonesia,6,12,4.0,0.8,0.9,1.2,2,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.2,0.0
136,Indonesia,11,23,4.181818181818182,0.41818181818181815,0.8805194805194805,1.690909090909091,3,1.0,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.5636363636363636,0.8909090909090909,0.41818181818181815,0.4727272727272727,0.0
137,Indonesia,15,39,5.2,0.37142857142857144,0.5713227513227513,2.2095238095238097,6,0.8974358974358975,0.6666666666666666,0.6285714285714286,0.5238095238095238,0.4666666666666667,0.6285714285714286,0.3333333333333333,0.19047619047619047,0.0
138,Indonesia,7,8,2.2857142857142856,0.38095238095238093,0.2857142857142857,1.8095238095238095,3,0.625,0.8095238095238095,0.6666666666666666,0.2857142857142857,0.38095238095238093,0.6666666666666666,0.23809523809523808,0.047619047619047616,0.0
139,Indonesia,35,85,4.857142857142857,0.14285714285714285,0.6934211819926106,3.0134453781512605,7,0.9294117647058824,0.40672268907563025,0.39663865546218485,0.3445378151260504,,0.39663865546218485,0.13277310924369748,0.21176470588235294,0.0
140,Indonesia,28,187,13.357142857142858,0.4947089947089947,0.8976995859072374,1.6349206349206349,3,1.0,0.8703703703703703,0.8703703703703703,0.8703703703703703,,0.8703703703703703,0.4947089947089947,0.37566137566137564,0.0
141,Indonesia,14,37,5.285714285714286,0.4065934065934066,0.7043650793650793,2.010989010989011,5,0.9459459459459459,0.7032967032967034,0.6813186813186813,0.5714285714285714,0.4725274725274725,0.6813186813186813,0.38461538461538464,0.18681318681318682,0.0
142,Indonesia,14,26,3.7142857142857144,0.2857142857142857,0.7972789115646258,2.1758241758241756,4,0.9615384615384616,0.6373626373626373,0.6263736263736264,0.5604395604395604,0.37362637362637363,0.6263736263736264,0.27472527472527475,0.2857142857142857,0.0
143,Indonesia,17,52,6.117647058823529,0.38235294117647056,0.7736779560308973,1.7794117647058822,3,0.9615384615384616,0.8382352941176471,0.8235294117647058,0.7058823529411765,0.5441176470588235,0.8235294117647058,0.36764705882352944,0.3382352941176471,0.0
144,Indonesia,8,18,4.5,0.6428571428571429,0.8166666666666667,1.3571428571428572,2,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.6428571428571429,0.35714285714285715,0.0
145,Indonesia,19,39,4.105263157894737,0.22807017543859648,0.6931077694235589,2.327485380116959,5,0.9743589743589743,0.6081871345029239,0.6023391812865497,0.5789473684210527,0.3567251461988304,0.6023391812865497,0.2222222222222222,0.3567251461988304,0.0
146,Indonesia,9,21,4.666666666666667,0.5833333333333334,0.7648148148148148,1.4166666666666667,2,0.9523809523809523,1.0,0.9722222222222222,0.7777777777777778,0.7777777777777778,0.9722222222222222,0.5555555555555556,0.2222222222222222,0.0
147,Indonesia,18,58,6.444444444444445,0.3790849673202614,0.8151234567901234,2.019607843137255,4,0.9827586206896551,0.6470588235294118,0.6405228758169934,0.6143790849673203,0.43790849673202614,0.6405228758169934,0.37254901960784315,0.24183006535947713,0.0
148,Indonesia,10,19,3.8,0.4222222222222222,0.5142857142857142,1.8222222222222222,4,0.7894736842105263,0.8,0.7111111111111111,0.3333333333333333,0.5111111111111111,0.7111111111111111,0.3333333333333333,0.0,0.0
149,Indonesia,12,35,5.833333333333333,0.5303030303030303,0.8361111111111111,1.5757575757575757,3,0.9714285714285714,0.8939393939393939,0.8787878787878788,0.8333333333333334,0.696969696969697,0.8787878787878788,0.5151515151515151,0.3181818181818182,0.0
150,Indonesia,11,23,4.181818181818182,0.41818181818181815,0.8995670995670996,1.7272727272727273,3,1.0,0.8545454545454545,0.8545454545454545,0.8545454545454545,0.5636363636363636,0.8545454545454545,0.41818181818181815,0.43636363636363634,0.0
151,Indonesia,18,46,5.111111111111111,0.3006535947712418,0.6630391213724547,2.0065359477124183,4,0.9347826086956522,0.7254901960784313,0.7058823529411765,0.5947712418300654,0.43790849673202614,0.7058823529411765,0.28104575163398693,0.3137254901960784,0.0
152,Indonesia,17,59,6.9411764705882355,0.4338235294117647,0.8377560348148583,1.7205882352941178,4,0.9830508474576272,0.8602941176470589,0.8529411764705882,0.8088235294117647,0.6102941176470589,0.8529411764705882,0.4264705882352941,0.38235294117647056,0.0
153,Indonesia,21,85,8.095238095238095,0.40476190476190477,0.750815477706234,1.7142857142857142,3,0.9764705882352941,0.8809523809523809,0.8714285714285714,0.8047619047619048,,0.8714285714285714,0.3952380952380952,0.4095238095238095,0.0
154,Indonesia,18,35,3.888888888888889,0.22875816993464052,0.6181216931216932,2.9019607843137254,6,0.8571428571428571,0.46405228758169936,0.43137254901960786,0.27450980392156865,0.30718954248366015,0.43137254901960786,0.19607843137254902,0.0784313725490196,0.0
155,Indonesia,22,99,9.0,0.42857142857142855,0.7842118665648077,1.748917748917749,3,0.9696969696969697,0.8225108225108225,0.8095238095238095,0.7402597402597403,,0.8095238095238095,0.4155844155844156,0.3246753246753247,0.0
156,Indonesia,15,42,5.6,0.4,0.7540740740740741,1.7619047619047619,3,0.9523809523809523,0.8380952380952381,0.819047619047619,0.6857142857142857,0.5142857142857142,0.819047619047619,0.38095238095238093,0.3047619047619048,0.0
157,Indonesia,24,75,6.25,0.2717391304347826,0.689530377030377,2.13768115942029,5,0.9466666666666667,0.6884057971014492,0.6739130434782609,0.5869565217391305,,0.6739130434782609,0.2572463768115942,0.32971014492753625,0.0
158,Indonesia,41,125,6.097560975609756,0.1524390243902439,0.7132024479585455,2.8048780487804876,7,0.944,0.42560975609756097,0.4170731707317073,0.3402439024390244,,0.4170731707317073,0.14390243902439023,0.19634146341463415,0.0
159,Indonesia,29,95,6.551724137931035,0.23399014778325122,0.7991012818599025,2.2955665024630543,4,0.9894736842105263,0.5591133004926109,0.5566502463054187,0.541871921182266,,0.5566502463054187,0.2315270935960591,0.3103448275862069,0.0
160,Indonesia,7,14,4.0,0.6666666666666666,0.8428571428571429,1.3333333333333333,2,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.6666666666666666,0.3333333333333333,0.0
161,Indonesia,8,22,5.5,0.7857142857142857,0.8392857142857143,1.2142857142857142,2,0.9545454545454546,1.0,0.9642857142857143,0.75,0.75,0.9642857142857143,0.75,0.0,0.0
