country,netexports,gdp,pop,gascon,diecon,gasprice,dieprice,spotgasprice,spotdieprice,gas,die,Agas,Adie,predictgas,predictdie,COSTgas,COSTdie,AREAgas,AREAdie,DWLgas,DWLdie,DWLtot,DWLgasPC,DWLdiePC,DWLtotPC,EXPgas,EXPdie,EXPtot
Swaziland,-4.76122,3686.956261,1055506.0,,,4.921036294535378,5.072452795905698,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Sweden,-323.73595,49359.86692,9378126.0,104.8751123915402,108.64476552174744,7.949366321941765,8.176491073997244,3.574082506851597,3.7660825068515966,983.5320182720253,1018.8843003034033,3411.8349132100325,3594.7198559614085,1588.8732913166964,1622.2999410707043,-4303.23172116856,-4493.696046988329,-5349.230166260812,-5552.957394834872,0.0,0.0,0.0,0.0,0.0,0.0,3515.224581434491,3837.202339878376,7352.426921312866
Switzerland,-241.11254,70572.65694,7824909.0,128.45314146480274,84.00669066490785,7.116575564405008,7.797949820571445,3.574082506851597,3.7660825068515966,1005.1341427262081,657.3447098440533,3262.771533209508,2254.14284543739,1519.455271623185,1017.2964658855147,-3560.6807225174916,-2650.3266494668965,-4306.136432056602,-3236.796594321587,0.0,0.0,0.0,0.0,0.0,0.0,3592.4323565570166,2475.614412715128,6068.046769272145
Syria,83.78573999999999,2892.755148,20446609.0,27.99761551912443,28.305385345696248,2.9904759020638068,1.362748512332874,2.817,3.009,572.4562974518692,578.749146757781,1104.5529034041506,696.8507851601079,593.354736330008,359.82097917778435,-99.30737259256979,952.7666438360767,-101.09117568213144,735.0294689696672,0.0,0.21773717486640953,0.21773717486640953,0.0,10.649060431801162,10.649060431801162,1612.6093899219156,1741.456182594163,3354.0655725160786
Tajikistan,-11.242,820.1831211,6878637.0,3.971765603542488,,5.488848174674075,3.444725406174765,3.574082506851597,3.7660825068515966,27.32033383585469,,75.88828401263797,,35.34076843070092,,-52.31203726234335,,-59.11585569889019,,0.0,,,0.0,,,97.64512724407403,,
Tanzania,-30.74937,526.5582778,44841226.0,1.7357059686776934,4.569903336385666,4.958890419877958,4.807473918507639,3.574082506851597,3.7660825068515966,77.83118361102538,204.92006830502368,203.41564021261115,525.6959776481536,94.72957689673778,237.2470144357368,-107.78123894475561,-213.40199920882117,-118.46246777098104,-229.14013221502196,0.0,0.0,0.0,0.0,0.0,0.0,278.1750718317205,771.745884546384,1049.9209563781046
Thailand,-653.5115999999999,4613.68089,69122234.0,23.03920501535811,46.61085584555632,5.905243553442454,3.671850158230243,3.574082506851597,3.7660825068515966,1592.5213202455568,3221.8464846968122,4621.978742941379,7031.302997928998,2152.4308076159828,3173.232656857402,-3712.4236676218857,303.60216115043204,-4278.152408477505,301.29618633333905,0.0,0.002305974817092988,0.002305974817092988,0.0,0.033360825940506905,0.033360825940506905,5691.802592477854,12133.739685777975,17825.54227825583
Togo,-9.77312,529.6479953,6027798.0,9.960718455860397,5.02588458730512,4.39107853973926,4.61820329179474,3.574082506851597,3.7660825068515966,60.04119878679839,30.295017063588627,145.8787649650618,75.86737003012836,67.93496148533725,34.239004668181266,-49.053421218633844,-25.815013720091056,-52.10115511137095,-27.404077487987937,0.0,0.0,0.0,0.0,0.0,0.0,214.59219827429544,114.09353380795176,328.6857320822472
Tonga,-1.20222,3544.011613,104058.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,110.02844000000002,15613.73133,1341465.0,112.48686526116845,111.00018777954948,,,2.817,3.009,150.8971927075733,148.90286689969335,,,,,,,,,,,,,,,425.07739185723403,448.04872650117727,873.1261183584113
Tunisia,-3.283650000000009,4206.779922,10549100.0,14.424728736640365,38.037943993686014,3.5204336568599244,2.6119346486380084,3.574082506851597,3.7660825068515966,152.16790591569287,401.26607498379315,323.8029213725525,713.854707523496,150.79329056256054,322.16319945707755,8.163633158017944,463.12038101631794,8.126611176845104,413.03106313373786,3.7021981172840055e-05,0.05008931788258007,0.050126339863752915,0.003509491916167261,4.748207703271376,4.751717195187544,543.8606506375176,1511.2011455894644,2055.061796226982
Turkey,-532.47188,10049.77356,72752325.0,8.855408997617602,35.41867923128328,9.614947837015276,8.820011204821101,3.574082506851597,3.7660825068515966,644.2515934026,2576.7912625050712,2505.0918890761145,9513.946859043548,1166.6079092620216,4293.651813556472,-3891.837114488473,-13022.919310251453,-5062.231359079664,-16392.702055582944,0.0,0.0,0.0,0.0,0.0,0.0,2302.6083499915003,9704.40849752839,12007.01684751989
Turkmenistan,97.18112,4392.719583,5041995.0,49.96412973772382,,0.8327907575367564,0.7570825068515967,2.817,3.009,251.9188923169548,,225.72635881105063,,121.25793495475268,,499.8597944864044,,329.46969399270245,,0.17039010049370193,,,33.79418275775798,,,709.6555196568618,,
Turks and Caicos Islands,-1.06279,,38354.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
U.A.E.,2173.06185,39624.70188000001,7511690.0,168.48809642925644,161.47416771444367,1.779143891101252,2.4226640219251094,2.817,3.009,1265.6303490666814,1212.9438908789093,1788.2717861153203,2062.607655608051,960.6416595046552,1065.0336084933347,1313.5421893865102,711.1926426084485,1135.9726272257064,665.3265072756359,0.1775695621608038,0.045866135332812634,0.22343569749361644,23.639096150241,6.105967542964717,29.745063693205715,3565.2806933208417,3649.748167654638,7215.02886097548
Uganda,-22.98877,514.5119517,33424683.0,,,5.375285798646336,5.110306921248277,3.574082506851597,3.7660825068515966,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ukraine,-200.86548,2973.981709,45870700.0,30.24373157699772,15.364663060410924,5.110306921248277,4.731765667822479,3.574082506851597,3.7660825068515966,1387.3011380489893,704.7878498451913,3691.806525678255,1790.9041621162962,1719.2545754917562,808.2364782463698,-2131.2058783911566,-680.6017586523761,-2361.942261344269,-727.5142221822659,0.0,0.0,0.0,0.0,0.0,0.0,4958.328729236205,2654.289192343525,7612.617921579729
United Kingdom,-226.05188999999996,36237.69743,62262786.0,76.47204170037178,102.10103589105805,8.214345199339823,8.592886452765622,3.574082506851597,3.7660825068515966,4761.362367373325,6357.094948063267,16845.15474385756,23106.924313036587,7844.698568791621,10428.173391369532,-22093.972158739856,-30684.4509798619,-27684.685446271153,-38381.08417626387,0.0,0.0,0.0,0.0,0.0,0.0,17017.501946010507,23941.34407829573,40958.846024306236
United States,-9440.68493,46611.9751,309349689.0,351.948066314871,113.2714061520478,3.671850158230243,3.9746831609708826,3.574082506851597,3.7660825068515966,108875.02485865672,35040.47426572868,237607.00341385344,80195.77423567095,110652.3120718257,36192.416942001946,-10644.4554742226,-7309.465852481008,-10730.710839960835,-7427.886726181084,0.0,0.0,0.0,0.0,0.0,0.0,389128.32178035774,131965.3171639443,521093.63894430205
Uruguay,-50.44367,11741.69832,3356584.0,36.343040235280725,49.55537885738566,7.457262692488227,7.116575564405008,3.574082506851597,3.7660825068515966,121.98846736509952,166.336791786639,407.25501422948025,539.946785306522,189.656484362316,243.67841531000536,-473.70319934833515,-557.3102660968412,-579.6303088131175,-665.088326734973,0.0,0.0,0.0,0.0,0.0,0.0,435.99684724723915,626.4380817934774,1062.4349290407165
Uzbekistan,4.3121599999999995,1377.082143,28562400.0,14.570154244663124,2.7216955506946756,3.861120784943143,3.2933089048044453,2.817,3.009,416.15857359776606,77.7381569971616,936.0237726035963,158.9328683095562,502.8225783302388,82.0654600906262,-434.51981652571817,-22.101650277379044,-475.96828798585597,-22.701988172860084,0.0,0.0,0.0,0.0,0.0,0.0,1172.318701824907,233.91411440445924,1406.2328162293663
Vanuatu,-0.8376499999999999,2833.3271780000005,239651.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
Venezuela,2108.36806,13657.74819,28834000.0,131.30644326645674,29.289902592846417,0.0870644882879336,0.0416395378768378,2.817,3.009,3786.089985145014,844.5450513621337,875.176329268249,125.40832350063535,470.13594232998037,64.75496149247385,10335.781500984785,2506.0695938937706,2486.8474059370856,399.2030336899108,7.8489340950477,2.10686656020386,9.95580065525156,272.21107356064715,73.06882708621279,345.2799006468599,10665.415488153505,2541.2360595486603,13206.651547702166
Vietnam,9.058400000000006,1224.246918,86932500.0,16.002223307743552,17.158150143141977,4.3532244143966805,4.012537286313463,2.817,3.009,1391.1132777004163,1491.60088731869,3362.398084105428,3433.2393512508556,1806.2465115814418,1772.7633683227475,-2137.062180394769,-1496.8771067225514,-2419.079651379797,-1627.148003453356,0.0,0.0,0.0,0.0,0.0,0.0,3918.766103282073,4488.227069941938,8406.993173224011
"Virgin Islands,  U.S.",-91.58578,,109750.0,,,,,3.574082506851597,3.7660825068515966,,,,,,,,,,,,,,,,,,,
Yemen,130.45445999999998,1290.6230769999995,24052514.0,21.81911430817147,3.089428922795222,2.19553926986963,1.779143891101252,2.817,3.009,524.8045523648947,74.308532417537,841.2446576933324,104.99420473593266,451.90818883938607,54.21407044464469,326.1454202884296,91.38880253700852,301.99091059268005,77.31141615143896,0.02415450969574954,0.014077386385569554,0.03823189608131909,1.0042405419969629,0.5852771309298294,1.5895176729267924,1478.3744240119083,223.5943740443688,1701.9687980562771
Zambia,-13.51791,1252.489909,12926409.0,3.6126591808960544,1.4371456996589078,5.602410550701815,5.602410550701815,3.574082506851597,3.7660825068515966,46.69871014986739,18.577133106382202,131.31968852316376,52.24005813767411,61.15487736836993,23.575979946735718,-94.72030340860883,-34.11371049758795,-107.63192259209337,-38.21910214425551,0.0,0.0,0.0,0.0,0.0,0.0,166.90504303917416,69.96301601939967,236.86805905857383
Zimbabwe,-13.29304,591.2851815,12571454.0,3.5630437296509863,5.183399381546075,5.753827052072134,5.299577547961176,3.574082506851597,3.7660825068515966,44.792640347295816,65.16286688873494,127.99138699774642,177.23314090624123,59.60490512947026,79.98545799644025,-97.63651346304341,-99.92693323835864,-111.74064254554948,-110.25958040353919,0.0,0.0,0.0,0.0,0.0,0.0,160.092592300965,245.40873308596377,405.5013253869288
