Country,year,Gross.Debt,GDP.capita.PPP,Reer.YoY,Overshoot,Developed,Center.Target,CPI,Revenue,deviation,DebtRev,Overshoot_y,GDP.Gap
Chile,2001,14.458546813547,9972.65109521817,-0.09921416938507,0.0,0,3.0,2.7,22.861297913294,-0.2999999999999998,3.3054114609780565,0.0,-0.20635271227076327
Chile,2002,15.167617674272,10333.063660675114,-0.044508786451750604,0.0,0,3.0,2.9,22.209926243385,-0.10000000000000009,3.3687166983344383,0.0,-0.8854848038759008
Chile,2003,12.716824383065,10841.323817104858,-0.05942158922003571,0.0,0,3.0,1.1,22.052173945474,-1.9,2.8043362332939443,0.0,-1.519964273583675
Chile,2004,10.299088326831,11812.63497408887,0.05578623956306439,0.0,0,3.0,2.4,22.833283205453,-0.6000000000000001,2.3516200052450733,0.0,0.06654609829036175
Chile,2005,7.0006496566387,12746.583387932285,0.0581027825736351,0.0,0,3.0,3.7,24.67973855865,0.7000000000000002,1.72774203266546,0.0,0.462776845923848
Chile,2006,4.989191673513,15753.962990375037,0.03961022366311617,0.0,0,3.0,2.6,26.065760517608,-0.3999999999999999,1.3004707533823372,0.0,1.7568357993760275
Chile,2007,3.8786782831665,16941.835983008878,-0.02619976267221913,1.0,0,3.0,7.9,27.103683009957,4.9,1.0512646668454904,1.0,2.12692416093365
Chile,2008,4.9207581448421,16501.806921462787,0.007748491571667904,1.0,0,3.0,7.1,25.746520399205,4.1,1.266923999557313,1.0,0.015500913999342503
Chile,2009,5.8202202103341,16159.605234049137,-0.03191752672138981,0.0,0,3.0,-1.5,20.629155417748,-4.5,1.200662272845001,0.0,-3.994989229012832
Chile,2010,8.5597025200207,18161.803922492905,0.05113944462208031,0.0,0,3.0,2.9,22.988661932646,-0.10000000000000009,1.967761074767739,0.0,-0.9204484524857718
Chile,2011,11.088151874788,20342.570920491067,0.0071211951443199695,1.0,0,3.0,4.4,24.225193079563,1.4000000000000004,2.6861262006225775,1.0,0.15289209766958134
Chile,2012,11.945086453658,21507.70740279079,0.021770081822176435,0.0,0,3.0,1.5,23.780613412497,-1.5,2.8406148313329567,0.0,1.35100643867573
