survey,imposed,voluntary,want_share_fb,want_share_facts,see_facts,age,age_sqrd,male_raw,male,educ,income,religion_q8,q13,q14,q15,neg_image_ue,vote_2nd,second_mlp,share_interest,share_reciprocity,share_image,share_influence,gave_charity,gave_homeless,donated_blood,worked_charity,altruism,reciprocity,image
2,1,0,0,0,0,30,900,2,0,5,1,1,1,40.0,3,3,1,0,2.0,2.0,4.0,1.0,1,1,1,1,1.0,5,3
2,1,0,0,0,0,35,1225,1,1,4,1,1,2,80.0,2,5,2,1,4.0,3.0,4.0,2.0,1,1,1,0,0.75,3,3
2,1,0,0,0,0,59,3481,1,1,5,1,1,1,50.0,3,3,7,0,4.0,3.0,2.0,4.0,1,1,1,1,1.0,5,3
2,1,0,0,0,0,40,1600,1,1,4,1,1,1,30.0,2,1,7,0,4.0,2.0,1.0,3.0,1,0,1,1,0.75,5,5
2,1,0,0,0,0,43,1849,2,0,1,1,1,1,2.0,3,3,1,0,3.0,2.0,4.0,4.0,0,0,1,0,0.25,5,4
2,1,0,0,0,0,65,4225,2,0,3,2,2,1,50.0,3,1,1,0,4.0,1.0,1.0,5.0,0,1,1,1,0.75,5,5
2,1,0,0,0,0,65,4225,2,0,2,1,1,1,10.0,2,3,1,0,3.0,4.0,3.0,3.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,67,4489,2,0,4,2,2,2,10.0,3,1,1,0,3.0,1.0,1.0,3.0,0,1,1,1,0.75,4,4
2,1,0,0,0,0,71,5041,1,1,4,2,2,2,5.0,2,3,7,0,3.0,1.0,1.0,3.0,0,1,1,0,0.5,5,5
2,1,0,0,0,0,75,5625,1,1,4,1,1,3,5.0,2,1,1,0,2.0,2.0,2.0,1.0,1,1,1,1,1.0,2,2
2,1,0,0,0,0,71,5041,2,0,5,1,1,1,20.0,2,8,1,0,4.0,2.0,1.0,3.0,0,1,0,1,0.5,5,5
2,1,0,0,0,0,42,1764,1,1,1,2,2,1,75.0,3,1,4,0,4.0,3.0,2.0,2.0,0,0,0,0,0.0,4,2
2,1,0,0,0,0,72,5184,2,0,2,1,1,2,35.0,2,1,1,0,3.0,3.0,4.0,4.0,0,0,1,0,0.25,5,5
2,1,0,0,0,0,36,1296,2,0,4,1,1,1,148.0,2,3,7,0,3.0,2.0,2.0,2.0,0,0,0,0,0.0,5,5
2,1,0,0,0,0,65,4225,2,0,1,1,1,2,20.0,2,1,1,0,3.0,2.0,2.0,3.0,0,1,1,1,0.75,4,3
2,1,0,0,0,0,53,2809,2,0,3,1,1,1,32.0,2,1,7,0,2.0,2.0,2.0,2.0,1,1,0,0,0.5,4,4
2,1,0,0,0,0,69,4761,1,1,4,1,1,1,50.0,3,3,7,0,4.0,3.0,4.0,4.0,0,0,1,0,0.25,5,4
2,1,0,0,0,0,51,2601,2,0,1,1,1,1,120.0,3,3,7,0,5.0,5.0,5.0,5.0,1,1,1,0,0.75,5,4
2,1,0,0,0,0,29,841,1,1,9,1,2,1,345.0,2,3,1,0,4.0,4.0,3.0,2.0,0,0,0,0,0.0,5,4
2,1,0,0,0,0,56,3136,1,1,3,1,1,2,100.0,1,1,1,0,,,,,1,1,1,1,1.0,5,5
2,1,0,0,0,0,68,4624,2,0,6,1,1,2,30.0,2,1,1,0,3.0,1.0,3.0,4.0,0,1,1,1,0.75,4,4
2,1,0,0,0,0,38,1444,2,0,4,1,1,1,80.0,3,3,7,0,4.0,3.0,4.0,3.0,0,0,1,1,0.5,5,5
2,1,0,0,0,0,39,1521,2,0,3,1,1,3,50.0,2,1,1,0,2.0,2.0,2.0,2.0,0,0,1,1,0.5,5,5
2,1,0,0,0,0,30,900,2,0,3,1,1,1,179.0,2,3,7,0,1.0,1.0,1.0,1.0,0,0,1,1,0.5,3,3
2,1,0,0,1,0,48,2304,2,0,8,2,2,1,15.0,3,3,4,0,4.0,3.0,3.0,4.0,0,0,1,1,0.5,5,4
2,1,0,0,0,0,67,4489,2,0,4,1,1,2,10.0,2,2,1,0,3.0,1.0,1.0,2.0,0,0,1,0,0.25,5,4
2,1,0,1,0,0,62,3844,1,1,5,1,1,2,100.0,3,3,1,0,4.0,4.0,3.0,3.0,0,0,0,0,0.0,3,4
2,1,0,0,0,0,74,5476,2,0,2,1,1,3,0.0,1,3,1,0,,,,,0,1,0,1,0.5,5,5
2,1,0,0,0,0,53,2809,2,0,5,1,1,1,10.0,3,1,1,0,2.0,2.0,2.0,2.0,0,1,1,0,0.5,5,4
2,1,0,0,0,0,54,2916,1,1,4,1,1,1,85.0,2,3,7,0,4.0,4.0,4.0,4.0,1,1,1,1,1.0,5,5
2,1,0,1,0,0,46,2116,1,1,5,1,1,1,80.0,2,3,7,0,3.0,3.0,4.0,4.0,1,1,1,1,1.0,4,3
2,1,0,0,0,0,49,2401,1,1,5,1,1,1,267.0,3,1,1,0,2.0,1.0,1.0,3.0,0,1,0,0,0.25,3,2
2,1,0,0,0,0,31,961,1,1,5,1,1,1,129.0,3,1,7,0,4.0,3.0,4.0,3.0,0,0,0,1,0.25,5,5
2,1,0,0,0,0,51,2601,2,0,1,1,1,2,105.0,3,1,7,0,4.0,4.0,2.0,4.0,0,0,1,0,0.25,4,5
2,1,0,1,0,0,32,1024,1,1,2,2,2,1,767779018.0,1,3,4,0,,,,,0,0,0,0,0.0,4,5
2,1,0,0,0,0,47,2209,2,0,4,1,1,1,20.0,3,1,1,0,5.0,1.0,1.0,5.0,0,1,0,1,0.5,5,5
2,1,0,0,0,0,50,2500,2,0,3,1,1,1,50.0,2,5,7,0,2.0,1.0,1.0,1.0,0,1,1,1,0.75,5,4
2,1,0,0,0,0,19,361,2,0,4,1,1,2,200.0,2,1,7,0,3.0,2.0,1.0,2.0,0,0,1,1,0.5,5,5
2,1,0,1,1,0,47,2209,2,0,7,1,1,1,109.0,3,1,4,0,5.0,5.0,5.0,4.0,0,0,0,0,0.0,5,5
2,1,0,0,1,0,51,2601,1,1,3,1,2,1,150.0,3,1,7,0,5.0,3.0,5.0,5.0,0,1,1,0,0.5,5,5
2,1,0,0,0,0,73,5329,2,0,3,1,1,1,25.0,3,3,1,0,5.0,2.0,3.0,4.0,0,1,0,0,0.25,5,3
2,1,0,0,0,0,33,1089,2,0,5,1,1,1,100.0,3,1,6,0,4.0,1.0,5.0,2.0,1,0,1,1,0.75,5,5
2,1,0,0,0,0,65,4225,1,1,4,1,1,1,200.0,3,6,1,0,5.0,3.0,4.0,5.0,0,1,1,1,0.75,4,4
2,1,0,0,0,0,32,1024,1,1,7,1,1,1,1000.0,2,3,8,0,2.0,4.0,5.0,4.0,1,0,0,1,0.5,5,5
2,1,0,0,0,0,55,3025,1,1,4,1,1,2,80.0,2,7,1,0,4.0,2.0,1.0,2.0,0,0,0,0,0.0,5,5
2,1,0,0,0,0,25,625,1,1,2,1,2,1,1200.0,3,1,4,0,4.0,1.0,2.0,3.0,0,0,1,1,0.5,5,5
2,1,0,0,0,0,58,3364,1,1,3,1,1,3,10.0,2,5,7,0,2.0,2.0,2.0,2.0,0,1,1,1,0.75,3,3
2,1,0,0,0,0,66,4356,1,1,6,1,1,1,40.0,3,4,7,0,2.0,2.0,3.0,3.0,0,1,0,0,0.25,4,3
2,1,0,0,0,0,72,5184,2,0,1,1,1,1,80.0,3,1,2,1,5.0,2.0,4.0,5.0,0,0,0,0,0.0,5,5
2,1,0,0,0,0,36,1296,1,1,3,1,1,4,8.0,1,3,7,0,,,,,1,1,1,1,1.0,1,1
2,1,0,0,0,0,24,576,2,0,3,1,1,1,250.0,3,1,1,0,4.0,2.0,4.0,3.0,1,1,1,1,1.0,4,3
2,1,0,0,0,0,71,5041,1,1,3,1,1,2,25.0,2,5,1,0,1.0,1.0,1.0,1.0,0,1,1,0,0.5,4,4
2,1,0,0,0,0,65,4225,1,1,2,1,1,3,100.0,2,5,1,0,4.0,2.0,4.0,4.0,0,0,0,0,0.0,5,4
2,1,0,0,0,0,81,6561,2,0,3,1,1,3,20.0,2,8,1,0,3.0,2.0,3.0,3.0,0,1,0,0,0.25,5,5
2,1,0,0,0,0,50,2500,1,1,1,2,2,1,140.0,2,1,1,0,3.0,3.0,3.0,3.0,0,1,1,0,0.5,5,5
2,1,0,0,0,0,56,3136,1,1,6,1,1,1,55.0,3,1,7,0,3.0,3.0,3.0,4.0,0,0,0,1,0.25,3,2
2,1,0,1,0,0,73,5329,1,1,8,1,1,1,100.0,2,3,1,0,3.0,2.0,3.0,4.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,44,1936,2,0,3,1,1,1,74.0,3,1,7,0,4.0,1.0,1.0,4.0,1,1,1,1,1.0,4,4
2,1,0,0,0,0,40,1600,2,0,4,1,1,1,690.0,2,1,7,0,3.0,2.0,2.0,4.0,1,0,0,0,0.25,5,2
2,1,0,0,0,0,52,2704,1,1,1,2,2,1,200.0,3,3,1,0,5.0,4.0,5.0,3.0,0,1,1,0,0.5,5,5
2,1,0,0,0,0,55,3025,2,0,5,1,1,2,,1,1,7,0,,,,,0,1,1,1,0.75,4,4
2,1,0,0,1,0,28,784,2,0,3,2,2,4,1000.0,1,3,4,0,,,,,1,1,1,0,0.75,5,3
2,1,0,0,0,0,40,1600,1,1,5,1,1,1,6.0,3,1,1,0,3.0,1.0,1.0,2.0,1,1,1,1,1.0,4,4
2,1,0,1,1,0,37,1369,2,0,7,1,1,1,211.0,3,3,1,0,4.0,4.0,4.0,4.0,0,0,0,0,0.0,4,4
2,1,0,0,1,0,64,4096,1,1,8,1,1,1,273.0,3,1,7,0,5.0,3.0,3.0,5.0,0,1,0,0,0.25,5,4
2,1,0,0,0,0,64,4096,2,0,6,1,1,3,30.0,1,1,7,0,,,,,0,0,1,1,0.5,5,3
2,1,0,0,1,0,54,2916,1,1,3,1,1,2,60.0,3,3,7,0,3.0,3.0,3.0,3.0,0,1,1,0,0.5,4,4
2,1,0,0,0,0,30,900,1,1,8,1,1,1,14.0,3,3,1,0,5.0,4.0,5.0,3.0,0,0,0,0,0.0,4,3
2,1,0,0,0,0,58,3364,2,0,2,2,2,1,40.0,2,1,1,0,4.0,1.0,1.0,3.0,1,0,0,0,0.25,4,4
2,1,0,0,0,0,65,4225,2,0,3,2,1,2,4.0,1,1,1,0,,,,,0,1,1,0,0.5,5,5
2,1,0,0,0,0,48,2304,2,0,7,2,2,1,286.0,3,1,1,0,5.0,4.0,4.0,4.0,0,0,0,0,0.0,5,5
2,1,0,0,0,0,52,2704,2,0,8,1,1,1,162.0,2,1,7,0,4.0,2.0,3.0,3.0,0,1,0,1,0.5,5,5
2,1,0,0,0,0,49,2401,1,1,4,1,1,2,10.0,2,1,1,0,4.0,1.0,2.0,2.0,1,0,1,0,0.5,5,4
2,1,0,0,0,0,47,2209,1,1,1,1,1,1,15.0,2,1,7,0,2.0,1.0,1.0,2.0,1,1,0,1,0.75,5,1
2,1,0,0,1,0,50,2500,2,0,5,1,1,1,1000.0,3,5,7,0,4.0,2.0,5.0,5.0,0,1,1,0,0.5,5,3
2,1,0,0,0,0,46,2116,2,0,1,2,2,4,10.0,1,1,1,0,,,,,0,0,1,1,0.5,5,4
2,1,0,1,0,0,30,900,2,0,3,1,1,1,200.0,3,3,7,0,3.0,3.0,3.0,4.0,0,0,0,0,0.0,3,3
2,1,0,1,0,0,62,3844,2,0,4,1,1,1,200.0,3,3,7,0,5.0,2.0,3.0,5.0,0,1,0,1,0.5,5,5
2,1,0,0,0,0,47,2209,2,0,7,2,1,3,300.0,3,3,7,0,3.0,2.0,1.0,1.0,0,0,1,1,0.5,3,3
2,1,0,0,0,0,43,1849,1,1,3,1,1,3,30.0,2,3,5,0,2.0,2.0,2.0,2.0,0,1,0,1,0.5,4,2
2,1,0,0,0,0,64,4096,1,1,3,1,1,1,60.0,2,1,1,0,4.0,3.0,3.0,3.0,0,0,0,0,0.0,4,4
2,1,0,0,0,0,73,5329,1,1,7,1,1,1,15.0,2,3,1,0,3.0,2.0,1.0,2.0,0,1,0,0,0.25,4,2
2,1,0,0,0,0,30,900,2,0,5,1,1,1,150.0,2,8,7,0,4.0,4.0,3.0,4.0,1,1,1,1,1.0,2,3
2,1,0,0,0,0,55,3025,1,1,5,2,2,1,20.0,2,3,1,0,5.0,1.0,1.0,1.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,30,900,1,1,6,2,1,1,200.0,3,1,4,0,4.0,4.0,5.0,5.0,0,0,0,0,0.0,5,4
2,1,0,0,0,0,41,1681,1,1,7,1,1,2,3.0,1,1,1,0,,,,,0,0,1,1,0.5,5,5
2,1,0,0,1,0,54,2916,1,1,5,1,1,2,4.0,2,1,7,0,2.0,1.0,1.0,2.0,0,1,1,0,0.5,3,3
2,1,0,0,0,0,57,3249,2,0,3,1,1,2,5.0,2,1,1,0,3.0,3.0,5.0,2.0,0,1,1,0,0.5,5,3
2,1,0,0,0,0,42,1764,1,1,2,1,1,1,46.0,2,3,1,0,3.0,4.0,5.0,5.0,0,0,0,0,0.0,5,5
2,1,0,0,0,0,27,729,2,0,3,1,1,2,550.0,3,1,7,0,5.0,5.0,5.0,4.0,0,0,0,0,0.0,5,5
2,1,0,0,1,0,33,1089,2,0,1,1,1,1,307.0,3,8,7,0,5.0,3.0,2.0,2.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,46,2116,1,1,5,1,1,1,250.0,3,3,7,0,2.0,2.0,2.0,5.0,1,1,1,1,1.0,5,2
2,1,0,0,0,0,29,841,1,1,1,1,1,2,74.0,2,1,7,0,3.0,2.0,2.0,2.0,1,0,0,0,0.25,5,4
2,1,0,0,0,0,42,1764,2,0,1,1,1,1,20.0,2,1,7,0,5.0,1.0,1.0,5.0,1,0,1,1,0.75,5,5
2,1,0,0,0,0,59,3481,2,0,3,1,1,3,210.0,2,1,1,0,3.0,2.0,2.0,2.0,0,1,0,1,0.5,5,3
2,1,0,0,0,0,34,1156,1,1,1,1,1,3,35.0,3,7,1,0,3.0,1.0,1.0,1.0,1,1,1,0,0.75,3,3
2,1,0,0,0,0,37,1369,2,0,9,3,3,2,898.0,2,3,8,0,4.0,5.0,2.0,2.0,0,0,0,1,0.25,3,4
2,1,0,0,0,0,39,1521,2,0,5,1,2,1,327.0,3,1,7,0,5.0,1.0,4.0,2.0,0,1,1,1,0.75,5,5
2,1,0,0,0,0,45,2025,2,0,5,2,2,1,150.0,2,1,2,1,3.0,1.0,3.0,3.0,0,0,0,0,0.0,3,3
2,1,0,0,0,0,58,3364,2,0,4,1,1,2,21.0,2,1,7,0,3.0,1.0,1.0,3.0,1,1,1,1,1.0,3,3
2,1,0,0,0,0,64,4096,1,1,5,1,1,1,97.0,3,1,1,0,2.0,1.0,5.0,4.0,1,1,1,0,0.75,5,5
2,1,0,0,0,0,40,1600,1,1,5,1,1,1,3.0,2,1,7,0,2.0,1.0,1.0,1.0,1,1,1,1,1.0,4,3
2,1,0,0,0,0,59,3481,1,1,1,1,1,1,150.0,3,1,7,0,3.0,1.0,3.0,3.0,1,1,1,1,1.0,4,4
2,1,0,0,0,0,26,676,2,0,4,1,1,1,80.0,2,1,1,0,3.0,2.0,1.0,1.0,1,0,1,1,0.75,5,5
2,1,0,0,0,0,53,2809,2,0,5,1,1,1,6.0,1,1,1,0,,,,,1,1,0,1,0.75,5,5
2,1,0,0,0,0,58,3364,1,1,3,1,1,1,45.0,2,2,7,0,4.0,2.0,3.0,3.0,0,1,1,1,0.75,4,2
2,1,0,0,0,0,48,2304,2,0,8,1,1,1,80.0,3,3,7,0,4.0,3.0,5.0,5.0,0,1,0,0,0.25,5,5
2,1,0,0,0,0,62,3844,1,1,4,1,1,1,40.0,3,1,1,0,5.0,4.0,3.0,2.0,0,1,1,0,0.5,5,5
2,1,0,0,0,0,60,3600,1,1,4,1,1,2,2500.0,2,5,7,0,2.0,2.0,2.0,2.0,1,1,1,0,0.75,4,4
2,1,0,0,0,0,28,784,2,0,6,1,1,1,200.0,2,1,7,0,4.0,1.0,2.0,2.0,0,0,0,0,0.0,5,5
2,1,0,0,0,0,56,3136,2,0,5,1,1,1,120.0,2,1,1,0,2.0,2.0,1.0,2.0,0,1,1,1,0.75,4,4
2,1,0,0,0,0,48,2304,2,0,5,1,1,5,,2,8,1,0,3.0,2.0,1.0,1.0,1,0,1,1,0.75,4,3
2,1,0,0,0,0,52,2704,1,1,4,1,1,3,2.0,1,6,1,0,,,,,1,1,1,1,1.0,5,4
2,1,0,0,0,0,60,3600,2,0,2,1,1,1,100.0,3,1,7,0,4.0,3.0,3.0,4.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,63,3969,1,1,3,1,1,1,30.0,2,5,7,0,4.0,1.0,1.0,2.0,1,1,1,1,1.0,4,2
2,1,0,0,0,0,72,5184,1,1,4,1,1,2,15.0,2,5,1,0,2.0,1.0,2.0,2.0,0,1,1,1,0.75,5,4
2,1,0,1,0,0,63,3969,1,1,4,1,1,1,20.0,2,6,1,0,1.0,1.0,1.0,1.0,1,1,1,0,0.75,3,2
2,1,0,1,1,0,46,2116,2,0,5,1,1,2,20.0,2,8,1,0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,5,5
2,1,0,1,0,0,52,2704,2,0,3,1,1,1,441.0,3,1,1,0,4.0,1.0,1.0,4.0,1,1,1,0,0.75,4,1
2,1,0,0,0,0,49,2401,1,1,5,1,1,1,45.0,3,1,1,0,4.0,3.0,5.0,3.0,1,0,1,0,0.5,5,4
2,1,0,0,0,0,45,2025,2,0,3,1,1,1,50.0,3,8,7,0,4.0,3.0,2.0,3.0,1,1,0,1,0.75,4,3
2,1,0,0,0,0,30,900,2,0,7,1,1,1,356.0,3,3,1,0,3.0,2.0,3.0,4.0,0,0,0,0,0.0,5,5
2,1,0,0,0,0,69,4761,2,0,7,1,1,1,10.0,3,1,1,0,4.0,3.0,5.0,4.0,1,1,1,0,0.75,5,4
2,1,0,0,0,0,68,4624,1,1,9,1,1,3,30.0,2,4,1,0,2.0,2.0,2.0,2.0,0,1,0,0,0.25,2,2
2,1,0,0,0,0,54,2916,2,0,8,1,1,1,90.0,3,3,8,0,3.0,2.0,3.0,2.0,0,0,0,1,0.25,5,4
2,1,0,0,0,0,53,2809,1,1,4,1,1,1,50.0,2,1,1,0,3.0,3.0,3.0,3.0,1,1,1,1,1.0,4,4
2,1,0,0,0,0,35,1225,1,1,9,1,1,1,150.0,2,1,1,0,4.0,3.0,3.0,3.0,1,1,1,1,1.0,4,4
2,1,0,0,0,0,61,3721,2,0,7,1,1,1,390.0,3,7,1,0,5.0,5.0,5.0,5.0,1,1,0,0,0.5,5,5
2,1,0,0,0,0,41,1681,2,0,6,1,1,1,41.0,3,1,7,0,4.0,2.0,2.0,3.0,1,1,1,1,1.0,5,4
2,1,0,0,0,0,45,2025,1,1,9,1,1,2,20.0,2,1,1,0,4.0,4.0,4.0,4.0,0,0,0,0,0.0,4,4
2,1,0,0,0,0,30,900,2,0,4,1,1,1,60.0,3,3,1,0,4.0,3.0,3.0,3.0,0,0,0,0,0.0,4,4
2,1,0,0,1,0,60,3600,1,1,5,2,1,2,95.0,2,1,7,0,4.0,1.0,3.0,3.0,0,1,1,0,0.5,5,5
2,1,0,0,0,0,49,2401,1,1,4,1,1,2,5.0,2,1,7,0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,53,2809,2,0,3,1,1,2,4.0,1,1,1,0,,,,,1,0,1,1,0.75,5,4
2,1,0,0,0,0,69,4761,2,0,3,1,1,3,20.0,1,1,1,0,,,,,1,1,1,0,0.75,4,4
2,1,0,0,0,0,40,1600,1,1,6,1,1,1,100.0,2,1,1,0,4.0,3.0,3.0,4.0,0,0,0,0,0.0,3,3
2,1,0,0,0,0,33,1089,2,0,6,1,1,1,367.0,3,1,7,0,4.0,1.0,1.0,2.0,1,1,1,0,0.75,5,3
2,1,0,0,0,0,62,3844,2,0,7,1,1,1,20.0,3,1,1,0,3.0,2.0,1.0,4.0,0,1,0,1,0.5,5,5
2,1,0,0,1,0,27,729,2,0,8,1,1,1,247.0,3,1,7,0,5.0,3.0,5.0,5.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,62,3844,1,1,8,1,1,1,12.0,2,1,7,0,4.0,1.0,1.0,2.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,36,1296,2,0,8,1,1,1,70.0,3,1,7,0,5.0,4.0,4.0,4.0,1,1,1,1,1.0,4,4
2,1,0,1,0,0,18,324,2,0,7,1,1,1,196.0,3,3,7,0,5.0,3.0,4.0,4.0,1,0,0,1,0.5,5,5
2,1,0,0,0,0,42,1764,2,0,7,2,2,4,50.0,2,8,1,0,2.0,2.0,2.0,2.0,1,1,1,1,1.0,4,3
2,1,0,0,0,0,47,2209,2,0,9,1,1,1,105.0,3,2,7,0,3.0,1.0,1.0,1.0,0,1,0,0,0.25,4,4
2,1,0,0,0,0,26,676,1,1,9,1,1,1,100.0,3,1,4,0,5.0,2.0,1.0,5.0,0,1,0,1,0.5,5,4
2,1,0,1,0,0,57,3249,1,1,7,1,1,3,60.0,3,5,1,0,3.0,1.0,3.0,3.0,1,1,1,1,1.0,1,1
2,1,0,0,1,0,57,3249,2,0,9,1,1,1,82.0,3,1,7,0,4.0,2.0,1.0,3.0,1,1,1,1,1.0,4,4
2,1,0,0,1,0,69,4761,2,0,7,1,1,2,5.0,2,1,7,0,5.0,1.0,1.0,2.0,0,0,1,0,0.25,5,5
2,1,0,1,0,0,28,784,2,0,9,1,1,1,400.0,3,3,3,0,4.0,4.0,3.0,3.0,0,0,0,0,0.0,4,5
2,1,0,0,0,0,39,1521,2,0,6,1,1,2,150.0,2,1,7,0,4.0,1.0,1.0,1.0,0,1,1,0,0.5,5,4
2,1,0,0,1,0,28,784,2,0,7,1,1,2,39.0,3,3,7,0,3.0,4.0,4.0,4.0,0,0,0,1,0.25,5,4
2,1,0,0,0,0,62,3844,1,1,4,1,1,3,20.0,2,1,1,0,1.0,1.0,1.0,2.0,1,0,1,1,0.75,4,1
2,1,0,0,0,0,31,961,2,0,7,1,1,1,68.0,2,1,7,0,3.0,1.0,1.0,1.0,0,1,1,1,0.75,3,3
2,1,0,0,1,0,31,961,1,1,5,1,1,1,100.0,3,4,7,0,5.0,4.0,4.0,5.0,0,0,1,0,0.25,5,5
2,1,0,0,0,0,54,2916,2,0,4,1,1,1,45.0,1,1,1,0,,,,,1,1,1,1,1.0,2,2
2,1,0,1,0,0,44,1936,1,1,9,1,1,1,45.0,3,3,1,0,4.0,3.0,4.0,5.0,0,1,1,0,0.5,5,4
2,1,0,0,0,0,50,2500,2,0,8,1,1,1,10.0,2,1,1,0,3.0,3.0,4.0,3.0,1,1,1,0,0.75,5,4
2,1,0,0,0,0,36,1296,2,0,8,2,1,1,182.0,3,5,7,0,4.0,1.0,1.0,3.0,0,0,1,1,0.5,5,5
2,1,0,0,0,0,65,4225,1,1,3,1,1,3,8.0,2,1,1,0,2.0,1.0,2.0,2.0,1,1,1,1,1.0,4,3
2,1,0,0,0,0,20,400,1,1,4,1,1,1,120.0,2,3,8,0,3.0,1.0,2.0,2.0,1,1,0,1,0.75,5,2
2,1,0,0,1,0,47,2209,1,1,9,2,2,2,50.0,3,3,1,0,5.0,2.0,3.0,1.0,0,1,1,1,0.75,5,1
2,1,0,0,0,0,55,3025,1,1,9,1,1,3,20.0,2,3,7,0,4.0,2.0,1.0,3.0,1,1,1,1,1.0,5,4
2,1,0,0,0,0,27,729,2,0,4,1,1,4,20.0,1,7,1,0,,,,,0,0,0,0,0.0,4,4
2,1,0,0,0,0,34,1156,2,0,4,1,1,1,19.0,2,1,1,0,2.0,1.0,2.0,1.0,0,1,0,1,0.5,5,5
2,1,0,0,0,0,42,1764,1,1,6,2,1,2,32.0,2,1,8,0,3.0,2.0,3.0,3.0,0,0,1,1,0.5,4,4
2,1,0,0,1,0,29,841,2,0,8,1,1,1,253.0,3,3,1,0,4.0,1.0,1.0,1.0,0,0,1,0,0.25,5,5
2,1,0,0,1,0,72,5184,1,1,6,1,1,2,300.0,2,4,1,0,3.0,3.0,2.0,4.0,0,1,0,0,0.25,5,5
2,1,0,0,0,0,49,2401,2,0,8,2,2,1,40.0,2,1,1,0,3.0,3.0,2.0,3.0,1,0,1,0,0.5,3,3
2,1,0,1,0,0,65,4225,2,0,7,1,1,1,30.0,3,1,1,0,5.0,2.0,5.0,5.0,1,1,0,1,0.75,5,5
2,1,0,0,0,0,44,1936,2,0,5,1,2,1,60.0,3,1,7,0,5.0,1.0,1.0,1.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,34,1156,2,0,5,1,1,1,125.0,3,3,7,0,3.0,1.0,2.0,3.0,0,1,1,1,0.75,4,2
2,1,0,0,1,0,26,676,2,0,6,2,1,1,124.0,3,3,7,0,4.0,3.0,5.0,4.0,0,0,1,1,0.5,5,5
2,1,0,0,0,0,70,4900,1,1,7,1,1,1,20.0,3,1,1,0,5.0,1.0,1.0,3.0,1,1,1,1,1.0,4,5
2,1,0,1,1,0,40,1600,2,0,7,1,1,1,143.0,3,6,6,0,5.0,4.0,4.0,4.0,0,1,1,0,0.5,5,4
2,1,0,0,0,0,33,1089,1,1,9,1,1,1,200.0,3,2,1,0,4.0,3.0,4.0,4.0,1,1,1,0,0.75,5,4
2,1,0,0,0,0,40,1600,2,0,8,1,1,1,120.0,2,1,1,0,4.0,2.0,4.0,3.0,1,1,1,1,1.0,4,3
2,1,0,0,0,0,24,576,2,0,8,1,1,2,50.0,2,1,7,0,2.0,3.0,3.0,3.0,0,0,0,0,0.0,4,4
2,1,0,1,0,0,43,1849,2,0,8,1,1,3,30.0,2,1,1,0,4.0,3.0,4.0,2.0,1,1,1,1,1.0,3,2
2,1,0,0,0,0,45,2025,2,0,7,1,1,1,50.0,3,1,1,0,4.0,3.0,3.0,3.0,1,1,1,1,1.0,5,5
2,1,0,0,0,0,26,676,1,1,9,1,1,1,200.0,2,1,8,0,3.0,3.0,3.0,3.0,0,0,0,0,0.0,3,3
2,1,0,0,0,0,38,1444,2,0,5,1,1,1,432.0,3,1,1,0,4.0,4.0,4.0,2.0,0,0,0,1,0.25,4,4
2,1,0,0,0,0,36,1296,1,1,7,2,1,1,150.0,3,1,7,0,4.0,1.0,2.0,5.0,0,0,0,0,0.0,5,5
2,1,0,0,1,0,37,1369,1,1,9,2,2,1,120.0,3,1,4,0,4.0,4.0,4.0,4.0,0,0,0,0,0.0,3,3
2,1,0,0,0,0,30,900,1,1,9,1,1,1,1500.0,3,1,1,0,3.0,2.0,3.0,4.0,0,0,0,0,0.0,4,3
2,1,0,0,0,0,32,1024,2,0,8,2,2,1,749.0,3,3,6,0,3.0,4.0,4.0,3.0,0,1,0,1,0.5,4,3
2,1,0,0,0,0,29,841,2,0,6,1,1,1,80.0,2,3,8,0,2.0,2.0,2.0,2.0,1,1,1,1,1.0,3,3
2,1,0,0,0,0,19,361,2,0,7,1,1,1,653.0,1,3,7,0,,,,,0,1,0,1,0.5,4,3
2,1,0,0,0,0,37,1369,2,0,8,1,1,1,20.0,2,1,7,0,3.0,3.0,2.0,3.0,0,0,0,1,0.25,4,1
2,1,0,0,0,0,26,676,1,1,9,1,1,1,150.0,2,3,7,0,3.0,2.0,4.0,2.0,0,0,1,1,0.5,3,3
2,1,0,0,1,0,41,1681,1,1,4,1,1,1,25.0,2,3,7,0,3.0,3.0,4.0,3.0,0,0,0,1,0.25,5,5
2,1,0,0,0,0,24,576,2,0,9,2,1,1,200.0,2,1,1,0,4.0,2.0,1.0,3.0,1,0,1,1,0.75,4,4
2,1,0,0,0,0,41,1681,1,1,9,1,1,3,15.0,2,1,1,0,3.0,2.0,4.0,3.0,0,0,1,0,0.25,4,3
2,1,0,1,0,0,39,1521,2,0,7,1,1,1,700.0,3,1,1,0,4.0,4.0,4.0,5.0,0,0,0,0,0.0,4,4
